MAX SWF-ISF,AVG FRS,AVG FRO,FR FRS/FRO,FRM,PABS,PATS
0.11158913192587473, 0.0009789029535864978, 0.000967261904761905, 0.38095238095238093, 0.09523809523809523, 0.024390243902439025, 0.0
0.0645904523159322, 0.00034599156118143463, 0.0013740405701754383, 0.08333333333333333, 0.16666666666666666, 0.07142857142857142, 0.0
0.15191262367619868, 0.001640506329113924, 0.0008333333333333334, 0.7333333333333333, 0.06666666666666667, 0.04, 0.0
0.06886030253048248, 0.000860759493670886, 0.0016694078947368425, 0.1, 0.4, 0.09523809523809523, 0.0
0.08934915909735679, 0.0011645569620253166, 0.001699561403508772, 0.5833333333333334, 0.25, 0.04, 0.0
0.1201079200336388, 0.0015780590717299578, 0.0012335526315789475, 0.8333333333333334, 0.25, 0.0, 0.0
0.09640879106655238, 0.0007956600361663654, 0.00027020676691729323, 0.7857142857142857, 0.14285714285714285, 0.041666666666666664, 0.043478260869565216
0.0314355088587749, 0.002531645569620253, 0.0017269736842105263, 1.0, 0.0, 0, 0
0.17691586766440012, 0.002235637779941577, 0.0011766194331983807, 0.6923076923076923, 0.15384615384615385, 0.0, 0.0
0.059298319850535075, 0.0006777020447906524, 0.0008666497975708503, 0.8461538461538461, 0.3076923076923077, 0.21052631578947367, 0.0
0.004334860113915981, 6.751054852320675e-05, 8.223684210526316e-05, 0.3333333333333333, 0.3333333333333333, 0.0, 0.0
0.10590102715950761, 0.00081452944413869, 0.001272883295194508, 0.30434782608695654, 0.2608695652173913, 0.11904761904761904, 0.024390243902439025
0.13568308176164623, 0.0015864978902953588, 0.000493421052631579, 0.7777777777777778, 0.1111111111111111, 0.05555555555555555, 0.0
0.024476683812197916, 0.0002893309222423146, 3.524436090225564e-05, 1.0, 0.2857142857142857, 0.09090909090909091, 0.0
0.06682496418337543, 0.000580590717299578, 0.001546052631578948, 0.0, 0.26666666666666666, 0.07407407407407407, 0.0
0.0331133382534237, 0.0004151898734177215, 0.0017516447368421052, 0.3, 0.2, 0.0625, 0.0
0.07234993521421527, 0.0005452775073028237, 0.0025177125506072877, 0.07692307692307693, 0.0, 0.0, 0.0
0.09413261592648187, 0.0013544303797468353, 0.00043174342105263157, 1.0, 0.125, 0.125, 0.0
0.019843280088466395, 0.0002784810126582279, 6.167763157894737e-05, 1.0, 0.0, 0.0, 0.0
0.09461117952326148, 0.001291139240506329, 0.0008532072368421053, 0.875, 0.375, 0.0, 0.1
0.04906178047525276, 0.00025316455696202533, 0.0010508040935672516, 0.05555555555555555, 0.3888888888888889, 0.36, 0.041666666666666664
0.072537011528141, 0.0008663853727144867, 0.0023117690058479536, 0.0, 0.2222222222222222, 0.3076923076923077, 0.0
0.10097175774724472, 0.000789873417721519, 0.002228618421052632, 0.05, 0.25, 0.15625, 0.0
0.03870291769075641, 0.0007493670886075949, 0.0022203947368421052, 0.0, 0.2, 0.16666666666666666, 0.0
0.05637900139007132, 0.00031826401446654614, 0.00118656015037594, 0.09523809523809523, 0.14285714285714285, 0.02564102564102564, 0.0
0.06278040131227045, 0.0006987341772151899, 0.0017845394736842105, 0.3, 0.2, 0.14285714285714285, 0.0
0.08639107120848144, 0.001068917018284107, 0.001023391812865497, 0.5555555555555556, 0.1111111111111111, 0.0625, 0.0
0.06202626670782227, 0.0004641350210970465, 0.0005962171052631578, 0.16666666666666666, 0.16666666666666666, 0.13333333333333333, 0.0
0.05911452775280764, 0.000810126582278481, 0.00021146616541353383, 1.0, 0.2857142857142857, 0.0, 0.0
0.03476621374035086, 0.0004860759493670886, 8.223684210526316e-05, 1.0, 0.2, 0.125, 0.0
0.10807517172069896, 0.00166699123661149, 0.0012462044534412957, 0.6153846153846154, 0.15384615384615385, 0.038461538461538464, 0.0
0.06970511454917742, 0.0007172995780590717, 0.0019051535087719303, 0.16666666666666666, 0.25, 0.11764705882352941, 0.0
0.011743974525156875, 0.00014177215189873418, 0.0, 1.0, 0.4, 0.14285714285714285, 0.0
0.06705075232878349, 0.0007088607594936709, 0.0013157894736842105, 0.16666666666666666, 0.08333333333333333, 0.047619047619047616, 0.0
0.08240800863767567, 0.0006780407264722069, 0.0009761155606407325, 0.30434782608695654, 0.2608695652173913, 0.10256410256410256, 0.0
0.05215566796319871, 0.00044556962025316447, 0.001167763157894737, 0.13333333333333333, 0.2, 0.13636363636363635, 0.0
0.07989326933739525, 0.00048431480462300495, 0.0010905320366132725, 0.13043478260869565, 0.30434782608695654, 0.11904761904761904, 0.0
0.03818044973703479, 0.0003399638336347197, 0.0010925751879699247, 0.2857142857142857, 0.14285714285714285, 0.043478260869565216, 0.0
0.004605170185988091, 0.00020253164556962027, 0.0, 1.0, 1.0, 0.0, 0.0
0.034587304364440526, 0.0002960077896786758, 0.0014043522267206479, 0.15384615384615385, 0.15384615384615385, 0.043478260869565216, 0.0
0.06402480390398609, 0.0007522603978300181, 0.00023496240601503758, 0.8571428571428571, 0.14285714285714285, 0.0, 0.07692307692307693
0.028882326377790646, 0.0006075949367088607, 0.0006853070175438596, 0.6666666666666666, 0.0, 0.0, 0.0
0.08852376567232084, 0.0007514990006662225, 0.0010171398891966762, 0.2631578947368421, 0.21052631578947367, 0.08823529411764706, 0.0
0.033903155671583446, 0.00022554660529344077, 0.0018129485645933011, 0.0, 0.18181818181818182, 0.075, 0.0
0.125607474142122, 0.0015063291139240508, 0.0006990131578947368, 0.875, 0.125, 0.0, 0.0
0.033823702606567384, 0.00035443037974683546, 0.00045230263157894726, 0.16666666666666666, 0.0, 0.0, 0.0
0.035007045339765556, 0.0005670886075949367, 0.0010032894736842104, 0.2, 0.4, 0.0, 0.0
0.06260360178365387, 0.0007721518987341772, 0.00027754934210526315, 1.0, 0.25, 0.06666666666666667, 0.0
0.10629596588584363, 0.0010632911392405061, 0.0003453947368421053, 0.9, 0.0, 0.0, 0.0
0.07073791438144916, 0.001301989150090416, 0.0019149436090225567, 0.7142857142857143, 0.2857142857142857, 0.08333333333333333, 0.0
0.0696272108780057, 0.0009113924050632911, 0.0007538377192982457, 0.75, 0.16666666666666666, 0.12, 0.0
0.1295911153564695, 0.0020253164556962027, 0.00019736842105263157, 1.0, 0.4, 0.0, 0.0
0.0422902397222614, 0.00046835443037974685, 0.0022923519736842107, 0.0, 0.25, 0.0, 0.09090909090909091
0.06896066618403952, 0.0007272727272727273, 0.002040968899521531, 0.0, 0.09090909090909091, 0.0, 0.0
0.07112676602807336, 0.0015949367088607595, 0.0013569078947368422, 0.5, 0.25, 0.0, 0.0
0.08292433368389283, 0.0012320675105485233, 0.0011650219298245613, 0.6666666666666666, 0.3333333333333333, 0.0, 0.0
0.10054690484996977, 0.0012059838895281934, 0.000680322966507177, 0.7272727272727273, 0.2727272727272727, 0.06666666666666667, 0.07142857142857142
0.062460341524800476, 0.0006177215189873419, 0.0004358552631578948, 0.9, 0.2, 0.058823529411764705, 0.0
0.0841446349739916, 0.0006444188722669737, 0.002160586124401914, 0.0, 0.3181818181818182, 0.08823529411764706, 0.0
0.027650507271419253, 0.0008607594936708861, 0.00045230263157894736, 1.0, 0.5, 0.0, 0.0
0.07612235869109481, 0.0018227848101265824, 0.0008771929824561405, 1.0, 0.6666666666666666, 0.0, 0.0
0.08277089334111201, 0.0007223628691983124, 0.0008717105263157898, 0.8666666666666667, 0.13333333333333333, 0.034482758620689655, 0.0
0.08779753039399889, 0.0007917146144994247, 0.00028409090909090897, 0.7272727272727273, 0.0, 0.0, 0.0
0.08670140503652103, 0.0006772151898734177, 0.0016447368421052628, 0.125, 0.125, 0.041666666666666664, 0.0
0.04151993650889329, 0.0008101265822784811, 0.00010964912280701755, 1.0, 0.3333333333333333, 0.16666666666666666, 0.0
0.10873714205278444, 0.0011573236889692586, 0.000663768796992481, 0.9285714285714286, 0.35714285714285715, 0.15, 0.0
0.08619011105413206, 0.0008544303797468355, 0.00249280427631579, 0.0625, 0.3125, 0.0967741935483871, 0.0
0.0842723770987898, 0.0005822784810126582, 0.0016488486842105264, 0.05, 0.1, 0.08571428571428572, 0.029411764705882353
0.0314355088587749, 0.002531645569620253, 0.0017269736842105263, 1.0, 0.0, 0.0, 0
0.06880600944514295, 0.0006582278481012659, 0.00019188596491228073, 1.0, 0.08333333333333333, 0.0, 0.045454545454545456
0.041959661869010435, 0.0008776371308016877, 0.0003289473684210526, 0.6666666666666666, 0.0, 0.0, 0.0
0.08054416292888235, 0.0014345991561181433, 0.002192982456140351, 0.6666666666666666, 0.0, 0.0, 0.0
0.07682084950086288, 0.0020253164556962022, 0.0021381578947368422, 0.75, 0.25, 0.0, 0.0
0.0577197528815507, 0.0007538677918424755, 0.0006944444444444445, 0.6666666666666666, 0.0, 0.0, 0.0
0.0809498047598232, 0.0015949367088607595, 0.00041118421052631577, 1.0, 0.0, 0.0, 0.0
0.12083127495032679, 0.0025063291139240506, 0.0004111842105263158, 1.0, 0.0, 0.0, 0.0
0.13717664515506514, 0.0015696202531645571, 0.00046052631578947373, 1.0, 0.2, 0.11764705882352941, 0.125
0.07128297861902604, 0.0008371308016877638, 0.0018201754385964912, 0.4, 0.13333333333333333, 0.037037037037037035, 0.0
0.06601981644968766, 0.0004556962025316456, 0.002253289473684211, 0.0, 0.05, 0.02857142857142857, 0.0
0.06466073631256429, 0.0012658227848101266, 0.0013706140350877194, 0.8333333333333334, 0.3333333333333333, 0.2857142857142857, 0.0
0.09432201219679819, 0.0010936708860759495, 0.0008799342105263157, 0.7, 0.5, 0.0625, 0.0
0.005253473735562168, 6.075949367088608e-05, 0.0006743421052631579, 0.0, 0.6, 0.14285714285714285, 0.0
0.07427458167394017, 0.0005679691799669787, 0.00012514302059496565, 0.9565217391304348, 0.34782608695652173, 0.1282051282051282, 0.0
0.08340472527819871, 0.0008236286919831224, 0.0018914473684210527, 0.13333333333333333, 0.13333333333333333, 0.06896551724137931, 0.0
0.1313870825611401, 0.0011496649292628443, 0.0012093653250773995, 0.4117647058823529, 0.23529411764705882, 0.03125, 0.0
0.05532889918057061, 0.0003890739506995337, 0.0002986495844875346, 0.5263157894736842, 0.3684210526315789, 0.18518518518518517, 0.0
0.00555917215263459, 6.751054852320675e-05, 0.0016447368421052633, 0.0, 0.16666666666666666, 0.0, 0.0
0.10338550081519828, 0.0013164556962025318, 0.0009281015037593987, 0.7142857142857143, 0.21428571428571427, 0.08695652173913043, 0.0
0.05885249497389375, 0.0004234752589182969, 0.0009718899521531098, 0.18181818181818182, 0.36363636363636365, 0.16666666666666666, 0.0
0.032520274642273764, 0.00017951668584579973, 0.0008747009569377988, 0.045454545454545456, 0.2727272727272727, 0.22580645161290322, 0.0
0.10077962627647223, 0.0009173492181682802, 0.0009191176470588235, 0.7647058823529411, 0.058823529411764705, 0.03571428571428571, 0.0
0.1323636576051606, 0.0021873417721518986, 0.00029605263157894733, 1.0, 0.2, 0.0, 0.0
0.18333661347718946, 0.0012875226039783, 0.0012100563909774437, 0.23809523809523808, 0.2857142857142857, 0.05555555555555555, 0.0
0.0314355088587749, 0.002531645569620253, 0.0017269736842105263, 1.0, 0.0, 0, 0
0.10853096933652474, 0.0010186150409530902, 0.0012867647058823534, 0.4117647058823529, 0.058823529411764705, 0.03225806451612903, 0.0
0.08225275822583612, 0.0017468354430379745, 0.001151315789473684, 0.75, 0.25, 0.0, 0.25
0.10736892598694041, 0.000820786142571619, 0.00044148199445983373, 0.7368421052631579, 0.10526315789473684, 0.05555555555555555, 0.0
0.09805280974566549, 0.0008438818565400845, 0.0009959795321637427, 0.8333333333333334, 0.2777777777777778, 0.12903225806451613, 0.0
0.1307009505192153, 0.002244725738396624, 0.0008771929824561405, 0.8333333333333334, 0.5, 0.0, 0.0
0.03145015985129742, 0.0005232067510548523, 0.0022752192982456146, 0.0, 0.3333333333333333, 0.08333333333333333, 0.0
0.02318075630298243, 0.0006075949367088608, 0.0, 1.0, 1.0, 0.0, 0.0
0.039543865527515404, 0.0005497287522603978, 0.00199718045112782, 0.14285714285714285, 0.14285714285714285, 0.0, 0.0
0.1273363501607421, 0.0015657254138266798, 0.0012968117408906884, 0.7692307692307693, 0.46153846153846156, 0.1111111111111111, 0.058823529411764705
0.0890397169050811, 0.0008101265822784811, 0.0007903874269005848, 0.8888888888888888, 0.2222222222222222, 0.12903225806451613, 0.0
0.05511144901212992, 0.0021265822784810127, 0.0011924342105263158, 1.0, 1.0, 0.0, 0
0.019170668609997114, 0.00021518987341772152, 0.0017166940789473683, 0.0, 0.0, 0.0, 0.0
0.049789735649527204, 0.0003076923076923077, 0.0017586032388663964, 0.07692307692307693, 0.3076923076923077, 0.175, 0.0
0.0780692207797856, 0.0020759493670886075, 0.002117598684210527, 0.75, 0.25, 0.125, 0.0
0.030107859568900375, 0.0004050632911392405, 0.0019120065789473685, 0.0, 0.25, 0.09090909090909091, 0.0
0.06216426701214847, 0.0006075949367088608, 0.0012582236842105265, 0.0, 0.0, 0.0, 0.0
0.007138804339168785, 0.0001518987341772152, 0.0, 1.0, 0.5, 0.0, 0
0.0720201450198959, 0.0015021097046413502, 0.003591008771929825, 0.16666666666666666, 0.16666666666666666, 0.09090909090909091, 0.0
0.12016183828486914, 0.0009939052977027659, 0.0006761695906432749, 0.8518518518518519, 0.2222222222222222, 0.08888888888888889, 0.022727272727272728
0.07720413737906373, 0.0015189873417721519, 0.00022615131578947368, 1.0, 0.0, 0.0, 0.0
0.06874483613486647, 0.0005253164556962025, 0.0011153371710526316, 0.25, 0.1875, 0.038461538461538464, 0.0
0.022328267335718754, 0.0007088607594936709, 0.000986842105263158, 0.5, 0.0, 0.0, 0.0
0.1078285860562649, 0.0005210970464135025, 0.002453399122807018, 0.020833333333333332, 0.22916666666666666, 0.09782608695652174, 0.0
0.11223131162504296, 0.0014683544303797467, 0.000390625, 1.0, 0.125, 0.13333333333333333, 0.07142857142857142
0.08263173325010269, 0.0008101265822784811, 0.0021052631578947372, 0.05, 0.1, 0.058823529411764705, 0.0
0.04641728342006817, 0.00043881856540084404, 0.0017406798245614037, 0.08333333333333333, 0.0, 0.0, 0.0
0.06293572272607512, 0.0006153846153846154, 0.0011639676113360325, 0.15384615384615385, 0.23076923076923078, 0.07407407407407407, 0.0
0.10090333230109604, 0.0005364351693465617, 0.0012713371266002845, 0.16216216216216217, 0.2972972972972973, 0.11864406779661017, 0.017241379310344827
0.09284534593233268, 0.0012151898734177218, 0.0011513157894736843, 0.625, 0.25, 0.0, 0.1
0.126606847327175, 0.001080168776371308, 0.0005482456140350878, 0.8095238095238095, 0.14285714285714285, 0.058823529411764705, 0.0
0.10651876289507463, 0.0012531645569620253, 0.0002981085526315789, 0.875, 0.25, 0.08333333333333333, 0.0
0.09757704259026069, 0.0007301798800799469, 0.0004414819944598338, 0.6842105263157895, 0.21052631578947367, 0.125, 0.0
0.13168532460768442, 0.0020253164556962022, 0.000975093984962406, 0.5714285714285714, 0.14285714285714285, 0.1, 0.0
0.13490460950501817, 0.0011295034079844206, 0.00028466599190283404, 0.8461538461538461, 0.23076923076923078, 0.043478260869565216, 0.0
0.12376361127972584, 0.005721518987341773, 0.001151315789473684, 1.0, 0.5, 0.0, 0.0
0.040856973792007575, 0.0006075949367088608, 0.00046052631578947373, 0.6, 0.0, 0.0, 0.0
0.12065508290779164, 0.0011746835443037973, 0.0007510964912280701, 0.8, 0.0, 0.0, 0.0
0.0762402017526433, 0.0007966244725738398, 0.0017105263157894738, 0.2, 0.13333333333333333, 0.07142857142857142, 0.0
0.08090190555327524, 0.001278481012658228, 0.0013260690789473684, 0.625, 0.25, 0.09090909090909091, 0.0
0.08153940816707256, 0.0007313642756680731, 0.0016630116959064328, 0.1111111111111111, 0.1111111111111111, 0.030303030303030304, 0.0
0.08317450192363013, 0.0005994936708860761, 0.0014539473684210525, 0.08, 0.28, 0.11904761904761904, 0.024390243902439025
0.0961565465731149, 0.0016202531645569626, 0.00027960526315789477, 1.0, 0.0, 0.0, 0.0
0.108580196071982, 0.0017721518987341772, 0.00035635964912280704, 1.0, 0.16666666666666666, 0.06666666666666667, 0.0
0.02457671867634803, 0.00032911392405063296, 0.0, 1.0, 0.0, 0.0, 0.0
0.06985739830082233, 0.0005480268056589725, 0.0008126934984520125, 0.23529411764705882, 0.23529411764705882, 0.06666666666666667, 0.034482758620689655
0.03940124095754175, 0.000311587147030185, 0.001929402834008097, 0.07692307692307693, 0.46153846153846156, 0.25, 0.0
0.037531373371253, 0.00045569620253164554, 0.00010964912280701755, 1.0, 0.3333333333333333, 0.08333333333333333, 0.0
0.02105176990391845, 0.0003713080168776372, 0.0001644736842105263, 1.0, 0.3333333333333333, 0.3333333333333333, 0.0
0.04018961825839423, 0.0003327305605786618, 0.001738721804511278, 0.0, 0.07142857142857142, 0.045454545454545456, 0.0
0.054234461993730505, 0.0010936708860759493, 0.0037828947368421053, 0.0, 0.0, 0.0, 0.0
0.05568551753903467, 0.0004894514767932489, 0.002357456140350877, 0.1111111111111111, 0.2222222222222222, 0.0967741935483871, 0.0
0.09268923065085914, 0.0011573236889692586, 0.0003289473684210527, 0.8571428571428571, 0.14285714285714285, 0.07142857142857142, 0.0
0.09492292194165163, 0.0017215189873417721, 0.0008717105263157896, 0.6, 0.4, 0.0, 0.0
0.12373120940108101, 0.002300180831826402, 0.0019971804511278194, 0.5714285714285714, 0.14285714285714285, 0.08333333333333333, 0.0
0.150386889613725, 0.0036708860759493674, 0.000884046052631579, 1.0, 0.5, 0.14285714285714285, 0.0
0.06945416006900805, 0.002683544303797468, 0.00020559210526315788, 1.0, 0.0, 0.0, 0.0
0.09171784139419749, 0.0016, 0.0010690789473684211, 0.6, 0.0, 0.0, 0.0
0.1574804302839985, 0.0015604142692750287, 0.0007962021531100478, 0.8181818181818182, 0.13636363636363635, 0.05128205128205128, 0.0
0.06878649191843869, 0.0010936708860759493, 0.00044407894736842106, 0.4, 0.0, 0.0625, 0.0
0.08534079239228352, 0.0010632911392405063, 0.00045230263157894736, 0.875, 0.0, 0.0, 0.0
0.07004988489688203, 0.0007825086306098963, 0.0027362440191387558, 0.0, 0.09090909090909091, 0.045454545454545456, 0.0
0.06626334952851569, 0.002430379746835443, 0.0005756578947368422, 1.0, 0.0, 0.0, 0.0
0.03865241456749336, 0.0006582278481012659, 0.00047286184210526316, 0.5, 0.25, 0.2, 0.0
0.09281548290124275, 0.0009873417721518987, 0.0001541940789473684, 1.0, 0.125, 0.0, 0.0
0.12833874301153705, 0.001436133486766398, 0.0013905502392344497, 0.6363636363636364, 0.09090909090909091, 0.0, 0.0
0.09580774990287659, 0.0007763713080168776, 9.868421052631579e-05, 1.0, 0.4666666666666667, 0.13043478260869565, 0.0
0.12340520797097919, 0.0012007233273056057, 0.002020676691729323, 0.07142857142857142, 0.14285714285714285, 0.047619047619047616, 0.0
0.06709153505357728, 0.001586497890295359, 0.00030153508771929826, 1.0, 0.3333333333333333, 0.5, 0.0
0.08918504195458195, 0.0007223628691983122, 0.0005153508771929825, 0.8666666666666667, 0.2, 0.08, 0.0
0.13162610070434388, 0.001911392405063291, 0.001274671052631579, 0.625, 0.125, 0.0, 0.0
0.07444749265727803, 0.0009873417721518987, 0.0008532072368421053, 0.75, 0.375, 0.0, 0.0
0.04592623673166494, 0.0018227848101265822, 0.0005756578947368422, 0.5, 0.0, 0.0, 0.0
0.06829497326482749, 0.0005063291139240506, 0.0014848318713450292, 0.1111111111111111, 0.16666666666666666, 0.0967741935483871, 0.0
0.11602251976067586, 0.0015913200723327305, 0.0010338345864661653, 0.8571428571428571, 0.0, 0.0, 0.0
0.019832460287544037, 0.0003206751054852321, 0.00234375, 0.0, 0.16666666666666666, 0.1, 0.0
0.09424968923259958, 0.0011323360184119675, 0.0010092703349282297, 0.6363636363636364, 0.18181818181818182, 0.043478260869565216, 0.0
0.07468049524695665, 0.0008285385500575375, 0.002369916267942584, 0.09090909090909091, 0.2727272727272727, 0.11764705882352941, 0.125
0.07538380502737561, 0.0007876230661040788, 0.0006122076023391813, 0.4444444444444444, 0.1111111111111111, 0.09090909090909091, 0.0
0.07290037461926216, 0.0012585895117540689, 0.0028078007518797, 0.0, 0.0, 0.0, 0.0
0.08360393880885991, 0.0009298043728423476, 0.0006504186602870812, 0.6363636363636364, 0.0, 0.0, 0.0
0.05166533496150164, 0.0007392405063291139, 0.003174342105263158, 0.0, 0.2, 0.0, 0.058823529411764705
0.07922163910095616, 0.0009367088607594938, 0.0013260690789473684, 0.25, 0.25, 0.0625, 0.0
0.15469301716744618, 0.001263621353880022, 0.0005935354691075515, 0.9130434782608695, 0.2608695652173913, 0.06976744186046512, 0.047619047619047616
0.02361251977865597, 0.0005738396624472573, 0.0005208333333333333, 0.3333333333333333, 0.0, 0.0, 0.0
0.05922554736856838, 0.00040506329113924053, 0.0016590389016018308, 0.08695652173913043, 0.2608695652173913, 0.0975609756097561, 0.0
0.0476406237611138, 0.0005164556962025316, 0.0001644736842105263, 1.0, 0.2, 0.0625, 0.0
0.08578030846094016, 0.0012007233273056057, 0.00023496240601503764, 1.0, 0.14285714285714285, 0.0, 0.0
0.08911997777119511, 0.001437974683544304, 0.0003289473684210527, 0.8, 0.2, 0.16666666666666666, 0.0
0.0503618022978235, 0.0005799769850402763, 0.0022802033492822964, 0.09090909090909091, 0.09090909090909091, 0.05263157894736842, 0.0
0.055223228552372966, 0.00033080168776371304, 0.0014583333333333332, 0.13333333333333333, 0.26666666666666666, 0.11538461538461539, 0.0
0.09323307707611551, 0.0012441229656419532, 0.0005169172932330827, 0.7142857142857143, 0.42857142857142855, 0.05555555555555555, 0.0
0.010707620872203213, 0.00014177215189873418, 0.0009210526315789475, 0.2, 0.6, 0.0, 0.0
0.08595680868906765, 0.0013037974683544305, 0.0015624999999999999, 0.625, 0.125, 0.09090909090909091, 0.0
0.06190147878100575, 0.000850632911392405, 0.00019736842105263157, 1.0, 0.4, 0.16666666666666666, 0.0
0.06070402215494655, 0.0007974683544303798, 0.00033922697368421055, 0.875, 0.125, 0.07692307692307693, 0.0
0.09021272501104366, 0.0011814345991561183, 0.0007127192982456141, 0.8888888888888888, 0.5555555555555556, 0.36363636363636365, 0.1
0.12224151422825745, 0.001300466355762825, 0.00029864958448753466, 1.0, 0.3157894736842105, 0.09090909090909091, 0.0
0.07603099277157081, 0.0006582278481012659, 0.0011307565789473685, 0.625, 0.25, 0.12, 0.0
0.08421056368491352, 0.0010531645569620254, 0.0011951754385964913, 0.6666666666666666, 0.3333333333333333, 0.23809523809523808, 0.0
0.06740895782995476, 0.0006168009205983891, 0.001577452153110048, 0.09090909090909091, 0.45454545454545453, 0.10526315789473684, 0.05555555555555555
0.08179909687880792, 0.0007267311988086375, 0.0006046826625386997, 0.8235294117647058, 0.23529411764705882, 0.10344827586206896, 0.0
0.03538130873065711, 0.0004050632911392405, 0.0010690789473684211, 0.14285714285714285, 0.0, 0.0, 0.0
0.0731410827389786, 0.001027124773960217, 0.0008693609022556392, 0.5714285714285714, 0.14285714285714285, 0.0, 0.1
0.12833874301153705, 0.0013734177215189872, 0.0010485197368421055, 0.75, 0.1875, 0.0, 0.0
0.07806265822882728, 0.000637379002233805, 0.0005321207430340558, 0.8823529411764706, 0.23529411764705882, 0.07142857142857142, 0.0
0.08093627288410883, 0.0006812428078250863, 0.0013157894736842107, 0.4090909090909091, 0.09090909090909091, 0.05128205128205128, 0.0
0.02450392027055026, 0.00045569620253164554, 0.0005550986842105263, 0.75, 0.25, 0.0, 0.14285714285714285
0.046538309356140624, 0.0005063291139240506, 0.002727521929824561, 0.08333333333333333, 0.0, 0.0, 0.0
0.1368877520323533, 0.0008529698149951312, 0.0002941548582995951, 0.8076923076923077, 0.11538461538461539, 0.023809523809523808, 0.0
0.034567536496778496, 0.0012151898734177216, 0.0007401315789473684, 0.5, 0.0, 0.0, 0.0
0.05576867454087847, 0.0007956600361663653, 0.0020089285714285717, 0.42857142857142855, 0.14285714285714285, 0.0, 0.0
0.10720878398489435, 0.001168451801363194, 0.0010564271255060727, 0.8461538461538461, 0.07692307692307693, 0.0, 0.0
0.011794263011184365, 0.0008101265822784811, 0.0013157894736842105, 0.0, 0.0, 0.0, 0
0.029171592677957502, 0.00023417721518987345, 0.0014340049342105262, 0.0, 0.1875, 0.07407407407407407, 0.038461538461538464
0.06053823551848711, 0.00041068917018284107, 0.0010233918128654971, 0.2222222222222222, 0.2222222222222222, 0.06896551724137931, 0.0
0.17835557770074725, 0.00217332035053554, 0.00043648785425101216, 1.0, 0.23076923076923078, 0.08333333333333333, 0.0
0.05506405263385419, 0.0005147679324894514, 0.0014871162280701755, 0.08333333333333333, 0.3333333333333333, 0.09523809523809523, 0.0
0.04111636602858753, 0.0008438818565400844, 0.000575657894736842, 0.6666666666666666, 0.3333333333333333, 0.25, 0.0
0.14528763764032862, 0.0020632911392405064, 0.0005550986842105263, 1.0, 0.125, 0.0, 0.0
0.0892985267032894, 0.0006731198808637379, 0.0018479102167182659, 0.058823529411764705, 0.058823529411764705, 0.03125, 0.0
0.12483253428259357, 0.0013624856156501726, 0.0003663277511961722, 1.0, 0.18181818181818182, 0.0, 0.0
